Variable xr: a, t, e 
127,10,14,46 
127,1,15,46 
127,2,15,46 
127,3,15,46 
127,4,15,46 
127,5,15,46 
127,6,15,46 
127,7,15,46 
127,8,15,46 
127,9,15,46 
127,10,15,46 
128,1,16,46 
128,2,16,46 
128,3,16,46 
128,4,16,46 
128,5,16,46 
128,6,16,46 
128,7,16,46 
128,8,16,46 
128,9,16,46 
128,10,16,46 
130,1,17,46 
130,2,17,46 
130,3,17,46 
130,4,17,46 
130,5,17,46 
130,6,17,46 
130,7,17,46 
130,8,17,46 
130,9,17,46 
130,10,17,46 
124,1,18,46 
124,2,18,46 
124,3,18,46 
124,4,18,46 
124,5,18,46 
124,6,18,46 
124,7,18,46 
124,8,18,46 
124,9,18,46 
124,10,18,46 
129,1,19,46 
129,2,19,46 
129,3,19,46 
129,4,19,46 
129,5,19,46 
129,6,19,46 
129,7,19,46 
129,8,19,46 
129,9,19,46 
129,10,19,46 
123,1,20,46 
123,2,20,46 
123,3,20,46 
123,4,20,46 
123,5,20,46 
123,6,20,46 
123,7,20,46 
123,8,20,46 
123,9,20,46 
123,10,20,46 
128,1,1,47 
128,2,1,47 
128,3,1,47 
128,4,1,47 
128,5,1,47 
128,6,1,47 
128,7,1,47 
128,8,1,47 
128,9,1,47 
128,10,1,47 
0,1,2,47 
0,2,2,47 
0,3,2,47 
0,4,2,47 
0,5,2,47 
0,6,2,47 
0,7,2,47 
0,8,2,47 
0,9,2,47 
0,10,2,47 
131,1,3,47 
131,2,3,47 
131,3,3,47 
131,4,3,47 
131,5,3,47 
131,6,3,47 
131,7,3,47 
131,8,3,47 
131,9,3,47 
131,10,3,47 
127,1,4,47 
127,2,4,47 
127,3,4,47 
127,4,4,47 
127,5,4,47 
127,6,4,47 
127,7,4,47 
127,8,4,47 
127,9,4,47 
127,10,4,47 
130,1,5,47 
130,2,5,47 
130,3,5,47 
130,4,5,47 
130,5,5,47 
130,6,5,47 
130,7,5,47 
130,8,5,47 
130,9,5,47 
130,10,5,47 
131,1,6,47 
131,2,6,47 
131,3,6,47 
131,4,6,47 
131,5,6,47 
131,6,6,47 
131,7,6,47 
131,8,6,47 
131,9,6,47 
131,10,6,47 
127,1,7,47 
127,2,7,47 
127,3,7,47 
127,4,7,47 
127,5,7,47 
127,6,7,47 
127,7,7,47 
127,8,7,47 
127,9,7,47 
127,10,7,47 
129,1,8,47 
129,2,8,47 
129,3,8,47 
129,4,8,47 
129,5,8,47 
129,6,8,47 
129,7,8,47 
129,8,8,47 
129,9,8,47 
129,10,8,47 
127,1,9,47 
127,2,9,47 
127,3,9,47 
127,4,9,47 
127,5,9,47 
127,6,9,47 
127,7,9,47 
127,8,9,47 
127,9,9,47 
127,10,9,47 
128,1,10,47 
128,2,10,47 
128,3,10,47 
128,4,10,47 
128,5,10,47 
128,6,10,47 
128,7,10,47 
128,8,10,47 
128,9,10,47 
128,10,10,47 
133,1,11,47 
133,2,11,47 
133,3,11,47 
133,4,11,47 
133,5,11,47 
133,6,11,47 
133,7,11,47 
133,8,11,47 
133,9,11,47 
133,10,11,47 
126,1,12,47 
126,2,12,47 
126,3,12,47 
126,4,12,47 
126,5,12,47 
126,6,12,47 
126,7,12,47 
126,8,12,47 
126,9,12,47 
126,10,12,47 
130,1,13,47 
130,2,13,47 
130,3,13,47 
130,4,13,47 
130,5,13,47 
130,6,13,47 
130,7,13,47 
130,8,13,47 
130,9,13,47 
130,10,13,47 
123,1,14,47 
123,2,14,47 
123,3,14,47 
123,4,14,47 
123,5,14,47 
123,6,14,47 
123,7,14,47 
123,8,14,47 
123,9,14,47 
123,10,14,47 
124,1,15,47 
124,2,15,47 
124,3,15,47 
124,4,15,47 
124,5,15,47 
124,6,15,47 
124,7,15,47 
124,8,15,47 
124,9,15,47 
124,10,15,47 
127,1,16,47 
127,2,16,47 
127,3,16,47 
127,4,16,47 
127,5,16,47 
127,6,16,47 
127,7,16,47 
127,8,16,47 
127,9,16,47 
127,10,16,47 
127,1,17,47 
127,2,17,47 
127,3,17,47 
127,4,17,47 
127,5,17,47 
127,6,17,47 
127,7,17,47 
127,8,17,47 
127,9,17,47 
127,10,17,47 
132,1,18,47 
132,2,18,47 
132,3,18,47 
132,4,18,47 
132,5,18,47 
132,6,18,47 
132,7,18,47 
132,8,18,47 
132,9,18,47 
132,10,18,47 
127,1,19,47 
127,2,19,47 
127,3,19,47 
127,4,19,47 
127,5,19,47 
127,6,19,47 
127,7,19,47 
127,8,19,47 
127,9,19,47 
127,10,19,47 
127,1,20,47 
127,2,20,47 
127,3,20,47 
127,4,20,47 
127,5,20,47 
127,6,20,47 
127,7,20,47 
127,8,20,47 
127,9,20,47 
127,10,20,47 
135,1,1,48 
135,2,1,48 
135,3,1,48 
135,4,1,48 
135,5,1,48 
135,6,1,48 
135,7,1,48 
135,8,1,48 
135,9,1,48 
135,10,1,48 
0,1,2,48 
0,2,2,48 
0,3,2,48 
0,4,2,48 
0,5,2,48 
0,6,2,48 
0,7,2,48 
0,8,2,48 
0,9,2,48 
0,10,2,48 
125,1,3,48 
125,2,3,48 
125,3,3,48 
125,4,3,48 
125,5,3,48 
125,6,3,48 
125,7,3,48 
125,8,3,48 
125,9,3,48 
125,10,3,48 
135,1,4,48 
135,2,4,48 
135,3,4,48 
135,4,4,48 
135,5,4,48 
135,6,4,48 
135,7,4,48 
135,8,4,48 
135,9,4,48 
135,10,4,48 
130,1,5,48 
130,2,5,48 
130,3,5,48 
130,4,5,48 
130,5,5,48 
130,6,5,48 
130,7,5,48 
130,8,5,48 
130,9,5,48 
130,10,5,48 
134,1,6,48 
134,2,6,48 
134,3,6,48 
134,4,6,48 
134,5,6,48 
134,6,6,48 
134,7,6,48 
134,8,6,48 
134,9,6,48 
134,10,6,48 
132,1,7,48 
132,2,7,48 
132,3,7,48 
132,4,7,48 
132,5,7,48 
132,6,7,48 
132,7,7,48 
132,8,7,48 
132,9,7,48 
132,10,7,48 
129,1,8,48 
129,2,8,48 
129,3,8,48 
129,4,8,48 
129,5,8,48 
129,6,8,48 
129,7,8,48 
129,8,8,48 
129,9,8,48 
129,10,8,48 
133,1,9,48 
133,2,9,48 
133,3,9,48 
133,4,9,48 
133,5,9,48 
133,6,9,48 
133,7,9,48 
133,8,9,48 
133,9,9,48 
133,10,9,48 
131,1,10,48 
131,2,10,48 
131,3,10,48 
131,4,10,48 
131,5,10,48 
131,6,10,48 
131,7,10,48 
131,8,10,48 
131,9,10,48 
131,10,10,48 
126,1,11,48 
126,2,11,48 
126,3,11,48 
126,4,11,48 
126,5,11,48 
126,6,11,48 
126,7,11,48 
126,8,11,48 
126,9,11,48 
126,10,11,48 
130,1,12,48 
130,2,12,48 
130,3,12,48 
130,4,12,48 
130,5,12,48 
130,6,12,48 
130,7,12,48 
130,8,12,48 
130,9,12,48 
130,10,12,48 
130,1,13,48 
130,2,13,48 
130,3,13,48 
130,4,13,48 
130,5,13,48 
130,6,13,48 
130,7,13,48 
130,8,13,48 
130,9,13,48 
130,10,13,48 
128,1,14,48 
128,2,14,48 
128,3,14,48 
128,4,14,48 
128,5,14,48 
128,6,14,48 
128,7,14,48 
128,8,14,48 
128,9,14,48 
128,10,14,48 
127,1,15,48 
127,2,15,48 
127,3,15,48 
127,4,15,48 
127,5,15,48 
127,6,15,48 
127,7,15,48 
127,8,15,48 
127,9,15,48 
127,10,15,48 
133,1,16,48 
133,2,16,48 
133,3,16,48 
133,4,16,48 
133,5,16,48 
133,6,16,48 
133,7,16,48 
133,8,16,48 
133,9,16,48 
133,10,16,48 
132,1,17,48 
132,2,17,48 
132,3,17,48 
132,4,17,48 
132,5,17,48 
132,6,17,48 
132,7,17,48 
132,8,17,48 
132,9,17,48 
132,10,17,48 
134,1,18,48 
134,2,18,48 
134,3,18,48 
134,4,18,48 
134,5,18,48 
134,6,18,48 
134,7,18,48 
134,8,18,48 
134,9,18,48 
134,10,18,48 
128,1,19,48 
128,2,19,48 
128,3,19,48 
128,4,19,48 
128,5,19,48 
128,6,19,48 
128,7,19,48 
128,8,19,48 
128,9,19,48 
128,10,19,48 
128,1,20,48 
128,2,20,48 
128,3,20,48 
128,4,20,48 
128,5,20,48 
128,6,20,48 
128,7,20,48 
128,8,20,48 
128,9,20,48 
128,10,20,48 
119,1,1,49 
119,2,1,49 
119,3,1,49 
119,4,1,49 
119,5,1,49 
119,6,1,49 
119,7,1,49 
119,8,1,49 
119,9,1,49 
119,10,1,49 
0,1,2,49 
0,2,2,49 
0,3,2,49 
0,4,2,49 
0,5,2,49 
0,6,2,49 
0,7,2,49 
0,8,2,49 
0,9,2,49 
0,10,2,49 
129,1,3,49 
129,2,3,49 
129,3,3,49 
129,4,3,49 
129,5,3,49 
129,6,3,49 
129,7,3,49 
129,8,3,49 
129,9,3,49 
129,10,3,49 
122,1,4,49 
122,2,4,49 
122,3,4,49 
122,4,4,49 
122,5,4,49 
122,6,4,49 
122,7,4,49 
122,8,4,49 
122,9,4,49 
122,10,4,49 
132,1,5,49 
132,2,5,49 
132,3,5,49 
132,4,5,49 
132,5,5,49 
132,6,5,49 
132,7,5,49 
132,8,5,49 
132,9,5,49 
132,10,5,49 
126,1,6,49 
126,2,6,49 
126,3,6,49 
126,4,6,49 
126,5,6,49 
126,6,6,49 
126,7,6,49 
126,8,6,49 
126,9,6,49 
126,10,6,49 
124,1,7,49 
124,2,7,49 
124,3,7,49 
124,4,7,49 
124,5,7,49 
124,6,7,49 
124,7,7,49 
124,8,7,49 
124,9,7,49 
124,10,7,49 
123,1,8,49 
123,2,8,49 
123,3,8,49 
123,4,8,49 
123,5,8,49 
123,6,8,49 
123,7,8,49 
123,8,8,49 
123,9,8,49 
123,10,8,49 
128,1,9,49 
128,2,9,49 
128,3,9,49 
128,4,9,49 
128,5,9,49 
128,6,9,49 
128,7,9,49 
128,8,9,49 
128,9,9,49 
128,10,9,49 
125,1,10,49 
125,2,10,49 
125,3,10,49 
125,4,10,49 
125,5,10,49 
125,6,10,49 
125,7,10,49 
125,8,10,49 
125,9,10,49 
125,10,10,49 
129,1,11,49 
129,2,11,49 
129,3,11,49 
129,4,11,49 
129,5,11,49 
129,6,11,49 
129,7,11,49 
129,8,11,49 
129,9,11,49 
129,10,11,49 
126,1,12,49 
126,2,12,49 
126,3,12,49 
126,4,12,49 
126,5,12,49 
126,6,12,49 
126,7,12,49 
126,8,12,49 
126,9,12,49 
126,10,12,49 
128,1,13,49 
128,2,13,49 
128,3,13,49 
128,4,13,49 
128,5,13,49 
128,6,13,49 
128,7,13,49 
128,8,13,49 
128,9,13,49 
128,10,13,49 
127,1,14,49 
127,2,14,49 
127,3,14,49 
127,4,14,49 
127,5,14,49 
127,6,14,49 
127,7,14,49 
127,8,14,49 
127,9,14,49 
127,10,14,49 
121,1,15,49 
121,2,15,49 
121,3,15,49 
121,4,15,49 
121,5,15,49 
121,6,15,49 
121,7,15,49 
121,8,15,49 
121,9,15,49 
121,10,15,49 
130,1,16,49 
130,2,16,49 
130,3,16,49 
130,4,16,49 
130,5,16,49 
130,6,16,49 
130,7,16,49 
130,8,16,49 
130,9,16,49 
130,10,16,49 
128,1,17,49 
128,2,17,49 
128,3,17,49 
128,4,17,49 
128,5,17,49 
128,6,17,49 
128,7,17,49 
128,8,17,49 
128,9,17,49 
128,10,17,49 
126,1,18,49 
126,2,18,49 
126,3,18,49 
126,4,18,49 
126,5,18,49 
126,6,18,49 
126,7,18,49 
126,8,18,49 
126,9,18,49 
126,10,18,49 
129,1,19,49 
129,2,19,49 
129,3,19,49 
129,4,19,49 
129,5,19,49 
129,6,19,49 
129,7,19,49 
129,8,19,49 
129,9,19,49 
129,10,19,49 
122,1,20,49 
122,2,20,49 
122,3,20,49 
122,4,20,49 
122,5,20,49 
122,6,20,49 
122,7,20,49 
122,8,20,49 
122,9,20,49 
122,10,20,49 
133,1,1,50 
133,2,1,50 
133,3,1,50 
133,4,1,50 
133,5,1,50 
133,6,1,50 
133,7,1,50 
133,8,1,50 
133,9,1,50 
133,10,1,50 
0,1,2,50 
0,2,2,50 
0,3,2,50 
0,4,2,50 
0,5,2,50 
0,6,2,50 
0,7,2,50 
0,8,2,50 
0,9,2,50 
0,10,2,50 
131,1,3,50 
131,2,3,50 
131,3,3,50 
131,4,3,50 
131,5,3,50 
131,6,3,50 
131,7,3,50 
131,8,3,50 
131,9,3,50 
131,10,3,50 
132,1,4,50 
132,2,4,50 
132,3,4,50 
132,4,4,50 
132,5,4,50 
132,6,4,50 
132,7,4,50 
132,8,4,50 
132,9,4,50 
132,10,4,50 
132,1,5,50 
132,2,5,50 
132,3,5,50 
132,4,5,50 
132,5,5,50 
132,6,5,50 
132,7,5,50 
132,8,5,50 
132,9,5,50 
132,10,5,50 
135,1,6,50 
135,2,6,50 
135,3,6,50 
135,4,6,50 
135,5,6,50 
135,6,6,50 
135,7,6,50 
135,8,6,50 
135,9,6,50 
135,10,6,50 
136,1,7,50 
136,2,7,50 
136,3,7,50 
136,4,7,50 
136,5,7,50 
136,6,7,50 
136,7,7,50 
136,8,7,50 
136,9,7,50 
136,10,7,50 
139,1,8,50 
139,2,8,50 
139,3,8,50 
139,4,8,50 
139,5,8,50 
139,6,8,50 
139,7,8,50 
139,8,8,50 
139,9,8,50 
139,10,8,50 
137,1,9,50 
137,2,9,50 
137,3,9,50 
137,4,9,50 
137,5,9,50 
137,6,9,50 
137,7,9,50 
137,8,9,50 
137,9,9,50 
137,10,9,50 
135,1,10,50 
135,2,10,50 
135,3,10,50 
135,4,10,50 
135,5,10,50 
135,6,10,50 
135,7,10,50 
135,8,10,50 
135,9,10,50 
135,10,10,50 
133,1,11,50 
133,2,11,50 
133,3,11,50 
133,4,11,50 
133,5,11,50 
133,6,11,50 
133,7,11,50 
133,8,11,50 
133,9,11,50 
133,10,11,50 
129,1,12,50 
129,2,12,50 
129,3,12,50 
129,4,12,50 
129,5,12,50 
129,6,12,50 
129,7,12,50 
129,8,12,50 
129,9,12,50 
129,10,12,50 
130,1,13,50 
130,2,13,50 
130,3,13,50 
130,4,13,50 
130,5,13,50 
130,6,13,50 
130,7,13,50 
130,8,13,50 
130,9,13,50 
130,10,13,50 
129,1,14,50 
129,2,14,50 
129,3,14,50 
129,4,14,50 
129,5,14,50 
129,6,14,50 
129,7,14,50 
129,8,14,50 
129,9,14,50 
129,10,14,50 
135,1,15,50 
135,2,15,50 
135,3,15,50 
135,4,15,50 
135,5,15,50 
135,6,15,50 
135,7,15,50 
135,8,15,50 
135,9,15,50 
135,10,15,50 
132,1,16,50 
132,2,16,50 
132,3,16,50 
132,4,16,50 
132,5,16,50 
132,6,16,50 
132,7,16,50 
132,8,16,50 
132,9,16,50 
132,10,16,50 
135,1,17,50 
135,2,17,50 
135,3,17,50 
135,4,17,50 
135,5,17,50 
135,6,17,50 
135,7,17,50 
135,8,17,50 
135,9,17,50 
135,10,17,50 
136,1,18,50 
136,2,18,50 
136,3,18,50 
136,4,18,50 
136,5,18,50 
136,6,18,50 
136,7,18,50 
136,8,18,50 
136,9,18,50 
136,10,18,50 
138,1,19,50 
138,2,19,50 
138,3,19,50 
138,4,19,50 
138,5,19,50 
138,6,19,50 
138,7,19,50 
138,8,19,50 
138,9,19,50 
138,10,19,50 
133,1,20,50 
133,2,20,50 
133,3,20,50 
133,4,20,50 
133,5,20,50 
133,6,20,50 
133,7,20,50 
133,8,20,50 
133,9,20,50 
133,10,20,50 
132,1,1,51 
132,2,1,51 
132,3,1,51 
132,4,1,51 
132,5,1,51 
132,6,1,51 
132,7,1,51 
132,8,1,51 
132,9,1,51 
132,10,1,51 
0,1,2,51 
0,2,2,51 
0,3,2,51 
0,4,2,51 
0,5,2,51 
0,6,2,51 
0,7,2,51 
0,8,2,51 
0,9,2,51 
0,10,2,51 
123,1,3,51 
123,2,3,51 
123,3,3,51 
123,4,3,51 
123,5,3,51 
123,6,3,51 
123,7,3,51 
123,8,3,51 
123,9,3,51 
123,10,3,51 
130,1,4,51 
130,2,4,51 
130,3,4,51 
130,4,4,51 
130,5,4,51 
130,6,4,51 
130,7,4,51 
130,8,4,51 
130,9,4,51 
130,10,4,51 
129,1,5,51 
129,2,5,51 
129,3,5,51 
129,4,5,51 
129,5,5,51 
129,6,5,51 
129,7,5,51 
129,8,5,51 
129,9,5,51 
129,10,5,51 
125,1,6,51 
125,2,6,51 
125,3,6,51 
125,4,6,51 
125,5,6,51 
125,6,6,51 
125,7,6,51 
125,8,6,51 
125,9,6,51 
125,10,6,51 
127,1,7,51 
127,2,7,51 
127,3,7,51 
127,4,7,51 
127,5,7,51 
127,6,7,51 
127,7,7,51 
127,8,7,51 
127,9,7,51 
127,10,7,51 
132,1,8,51 
132,2,8,51 
132,3,8,51 
132,4,8,51 
132,5,8,51 
132,6,8,51 
132,7,8,51 
132,8,8,51 
132,9,8,51 
132,10,8,51 
123,1,9,51 
123,2,9,51 
123,3,9,51 
123,4,9,51 
123,5,9,51 
123,6,9,51 
123,7,9,51 
123,8,9,51 
123,9,9,51 
123,10,9,51 
129,1,10,51 
129,2,10,51 
129,3,10,51 
129,4,10,51 
129,5,10,51 
129,6,10,51 
129,7,10,51 
129,8,10,51 
129,9,10,51 
129,10,10,51 
130,1,11,51 
130,2,11,51 
130,3,11,51 
130,4,11,51 
130,5,11,51 
130,6,11,51 
130,7,11,51 
130,8,11,51 
130,9,11,51 
130,10,11,51 
133,1,12,51 
133,2,12,51 
133,3,12,51 
133,4,12,51 
133,5,12,51 
133,6,12,51 
133,7,12,51 
133,8,12,51 
133,9,12,51 
133,10,12,51 
127,1,13,51 
127,2,13,51 
127,3,13,51 
127,4,13,51 
127,5,13,51 
127,6,13,51 
127,7,13,51 
127,8,13,51 
127,9,13,51 
127,10,13,51 
130,1,14,51 
130,2,14,51 
130,3,14,51 
130,4,14,51 
130,5,14,51 
130,6,14,51 
130,7,14,51 
130,8,14,51 
130,9,14,51 
130,10,14,51 
125,1,15,51 
125,2,15,51 
125,3,15,51 
125,4,15,51 
125,5,15,51 
125,6,15,51 
125,7,15,51 
125,8,15,51 
125,9,15,51 
125,10,15,51 
134,1,16,51 
134,2,16,51 
134,3,16,51 
134,4,16,51 
134,5,16,51 
134,6,16,51 
134,7,16,51 
134,8,16,51 
134,9,16,51 
134,10,16,51 
131,1,17,51 
131,2,17,51 
131,3,17,51 
131,4,17,51 
131,5,17,51 
131,6,17,51 
131,7,17,51 
131,8,17,51 
131,9,17,51 
131,10,17,51 
128,1,18,51 
128,2,18,51 
128,3,18,51 
128,4,18,51 
128,5,18,51 
128,6,18,51 
128,7,18,51 
128,8,18,51 
128,9,18,51 
128,10,18,51 
134,1,19,51 
134,2,19,51 
134,3,19,51 
134,4,19,51 
134,5,19,51 
134,6,19,51 
134,7,19,51 
134,8,19,51 
134,9,19,51 
134,10,19,51 
127,1,20,51 
127,2,20,51 
127,3,20,51 
127,4,20,51 
127,5,20,51 
127,6,20,51 
127,7,20,51 
127,8,20,51 
127,9,20,51 
127,10,20,51 
129,1,1,52 
129,2,1,52 
129,3,1,52 
129,4,1,52 
129,5,1,52 
129,6,1,52 
129,7,1,52 
129,8,1,52 
129,9,1,52 
129,10,1,52 
0,1,2,52 
0,2,2,52 
0,3,2,52 
0,4,2,52 
0,5,2,52 
0,6,2,52 
0,7,2,52 
0,8,2,52 
0,9,2,52 
0,10,2,52 
130,1,3,52 
130,2,3,52 
130,3,3,52 
130,4,3,52 
130,5,3,52 
130,6,3,52 
130,7,3,52 
130,8,3,52 
130,9,3,52 
130,10,3,52 
133,1,4,52 
133,2,4,52 
133,3,4,52 
133,4,4,52 
133,5,4,52 
133,6,4,52 
133,7,4,52 
133,8,4,52 
133,9,4,52 
133,10,4,52 
124,1,5,52 
124,2,5,52 
124,3,5,52 
124,4,5,52 
124,5,5,52 
124,6,5,52 
124,7,5,52 
124,8,5,52 
124,9,5,52 
124,10,5,52 
131,1,6,52 
131,2,6,52 
131,3,6,52 
131,4,6,52 
131,5,6,52 
131,6,6,52 
131,7,6,52 
131,8,6,52 
131,9,6,52 
131,10,6,52 
127,1,7,52 
127,2,7,52 
127,3,7,52 
127,4,7,52 
127,5,7,52 
127,6,7,52 
127,7,7,52 
127,8,7,52 
127,9,7,52 
127,10,7,52 
130,1,8,52 
130,2,8,52 
130,3,8,52 
130,4,8,52 
130,5,8,52 
130,6,8,52 
130,7,8,52 
130,8,8,52 
130,9,8,52 
130,10,8,52 
132,1,9,52 
132,2,9,52 
132,3,9,52 
132,4,9,52 
132,5,9,52 
132,6,9,52 
132,7,9,52 
132,8,9,52 
132,9,9,52 
132,10,9,52 
133,1,10,52 
133,2,10,52 
133,3,10,52 
133,4,10,52 
133,5,10,52 
133,6,10,52 
133,7,10,52 
133,8,10,52 
133,9,10,52 
133,10,10,52 
131,1,11,52 
131,2,11,52 
131,3,11,52 
131,4,11,52 
131,5,11,52 
131,6,11,52 
131,7,11,52 
131,8,11,52 
131,9,11,52 
131,10,11,52 
133,1,12,52 
133,2,12,52 
133,3,12,52 
133,4,12,52 
133,5,12,52 
133,6,12,52 
133,7,12,52 
133,8,12,52 
133,9,12,52 
133,10,12,52 
126,1,13,52 
126,2,13,52 
126,3,13,52 
126,4,13,52 
126,5,13,52 
126,6,13,52 
126,7,13,52 
126,8,13,52 
126,9,13,52 
126,10,13,52 
126,1,14,52 
126,2,14,52 
126,3,14,52 
126,4,14,52 
126,5,14,52 
126,6,14,52 
126,7,14,52 
126,8,14,52 
126,9,14,52 
126,10,14,52 
129,1,15,52 
129,2,15,52 
129,3,15,52 
129,4,15,52 
129,5,15,52 
129,6,15,52 
129,7,15,52 
129,8,15,52 
129,9,15,52 
129,10,15,52 
132,1,16,52 
132,2,16,52 
132,3,16,52 
132,4,16,52 
132,5,16,52 
132,6,16,52 
132,7,16,52 
132,8,16,52 
132,9,16,52 
132,10,16,52 
130,1,17,52 
130,2,17,52 
130,3,17,52 
130,4,17,52 
130,5,17,52 
130,6,17,52 
130,7,17,52 
130,8,17,52 
130,9,17,52 
130,10,17,52 
129,1,18,52 
129,2,18,52 
129,3,18,52 
129,4,18,52 
129,5,18,52 
129,6,18,52 
129,7,18,52 
129,8,18,52 
129,9,18,52 
129,10,18,52 
131,1,19,52 
131,2,19,52 
131,3,19,52 
131,4,19,52 
131,5,19,52 
131,6,19,52 
131,7,19,52 
131,8,19,52 
131,9,19,52 
131,10,19,52 
129,1,20,52 
129,2,20,52 
129,3,20,52 
129,4,20,52 
129,5,20,52 
129,6,20,52 
129,7,20,52 
129,8,20,52 
129,9,20,52 
129,10,20,52 
126,1,1,53 
126,2,1,53 
126,3,1,53 
126,4,1,53 
126,5,1,53 
126,6,1,53 
126,7,1,53 
126,8,1,53 
126,9,1,53 
126,10,1,53 
0,1,2,53 
0,2,2,53 
0,3,2,53 
0,4,2,53 
0,5,2,53 
0,6,2,53 
0,7,2,53 
0,8,2,53 
0,9,2,53 
0,10,2,53 
125,1,3,53 
125,2,3,53 
125,3,3,53 
125,4,3,53 
125,5,3,53 
125,6,3,53 
125,7,3,53 
125,8,3,53 
125,9,3,53 
125,10,3,53 
126,1,4,53 
126,2,4,53 
126,3,4,53 
126,4,4,53 
126,5,4,53 
126,6,4,53 
126,7,4,53 
126,8,4,53 
126,9,4,53 
126,10,4,53 
125,1,5,53 
125,2,5,53 
125,3,5,53 
125,4,5,53 
125,5,5,53 
125,6,5,53 
125,7,5,53 
125,8,5,53 
125,9,5,53 
125,10,5,53 
130,1,6,53 
130,2,6,53 
130,3,6,53 
130,4,6,53 
130,5,6,53 
130,6,6,53 
130,7,6,53 
130,8,6,53 
130,9,6,53 
130,10,6,53 
126,1,7,53 
126,2,7,53 
126,3,7,53 
126,4,7,53 
126,5,7,53 
126,6,7,53 
126,7,7,53 
126,8,7,53 
126,9,7,53 
126,10,7,53 
127,1,8,53 
127,2,8,53 
127,3,8,53 
127,4,8,53 
127,5,8,53 
127,6,8,53 
127,7,8,53 
127,8,8,53 
127,9,8,53 
127,10,8,53 
129,1,9,53 
129,2,9,53 
129,3,9,53 
129,4,9,53 
129,5,9,53 
129,6,9,53 
129,7,9,53 
129,8,9,53 
129,9,9,53 
129,10,9,53 
127,1,10,53 
127,2,10,53 
127,3,10,53 
127,4,10,53 
127,5,10,53 
127,6,10,53 
127,7,10,53 
127,8,10,53 
127,9,10,53 
127,10,10,53 
129,1,11,53 
129,2,11,53 
129,3,11,53 
129,4,11,53 
129,5,11,53 
129,6,11,53 
129,7,11,53 
129,8,11,53 
129,9,11,53 
129,10,11,53 
128,1,12,53 
128,2,12,53 
128,3,12,53 
128,4,12,53 
128,5,12,53 
128,6,12,53 
128,7,12,53 
128,8,12,53 
128,9,12,53 
128,10,12,53 
129,1,13,53 
129,2,13,53 
129,3,13,53 
129,4,13,53 
129,5,13,53 
129,6,13,53 
129,7,13,53 
129,8,13,53 
129,9,13,53 
129,10,13,53 
126,1,14,53 
126,2,14,53 
126,3,14,53 
126,4,14,53 
126,5,14,53 
126,6,14,53 
126,7,14,53 
126,8,14,53 
126,9,14,53 
126,10,14,53 
131,1,15,53 
131,2,15,53 
131,3,15,53 
131,4,15,53 
131,5,15,53 
131,6,15,53 
131,7,15,53 
131,8,15,53 
131,9,15,53 
131,10,15,53 
126,1,16,53 
126,2,16,53 
126,3,16,53 
126,4,16,53 
126,5,16,53 
126,6,16,53 
126,7,16,53 
126,8,16,53 
126,9,16,53 
126,10,16,53 
123,1,17,53 
123,2,17,53 
123,3,17,53 
123,4,17,53 
123,5,17,53 
123,6,17,53 
123,7,17,53 
123,8,17,53 
123,9,17,53 
123,10,17,53 
131,1,18,53 
131,2,18,53 
131,3,18,53 
131,4,18,53 
131,5,18,53 
131,6,18,53 
131,7,18,53 
131,8,18,53 
131,9,18,53 
131,10,18,53 
125,1,19,53 
125,2,19,53 
125,3,19,53 
125,4,19,53 
125,5,19,53 
125,6,19,53 
125,7,19,53 
125,8,19,53 
125,9,19,53 
125,10,19,53 
127,1,20,53 
127,2,20,53 
127,3,20,53 
127,4,20,53 
127,5,20,53 
127,6,20,53 
127,7,20,53 
127,8,20,53 
127,9,20,53 
127,10,20,53 
129,1,1,54 
129,2,1,54 
129,3,1,54 
129,4,1,54 
129,5,1,54 
129,6,1,54 
129,7,1,54 
129,8,1,54 
129,9,1,54 
129,10,1,54 
0,1,2,54 
0,2,2,54 
0,3,2,54 
0,4,2,54 
0,5,2,54 
0,6,2,54 
0,7,2,54 
0,8,2,54 
0,9,2,54 
0,10,2,54 
125,1,3,54 
125,2,3,54 
125,3,3,54 
125,4,3,54 
125,5,3,54 
125,6,3,54 
125,7,3,54 
125,8,3,54 
125,9,3,54 
125,10,3,54 
129,1,4,54 
129,2,4,54 
129,3,4,54 
129,4,4,54 
129,5,4,54 
129,6,4,54 
129,7,4,54 
129,8,4,54 
129,9,4,54 
129,10,4,54 
130,1,5,54 
130,2,5,54 
130,3,5,54 
130,4,5,54 
130,5,5,54 
130,6,5,54 
130,7,5,54 
130,8,5,54 
130,9,5,54 
130,10,5,54 
131,1,6,54 
131,2,6,54 
131,3,6,54 
131,4,6,54 
131,5,6,54 
131,6,6,54 
131,7,6,54 
131,8,6,54 
131,9,6,54 
131,10,6,54 
127,1,7,54 
127,2,7,54 
127,3,7,54 
127,4,7,54 
127,5,7,54 
127,6,7,54 
127,7,7,54 
127,8,7,54 
127,9,7,54 
127,10,7,54 
132,1,8,54 
132,2,8,54 
132,3,8,54 
132,4,8,54 
132,5,8,54 
132,6,8,54 
132,7,8,54 
132,8,8,54 
132,9,8,54 
132,10,8,54 
128,1,9,54 
128,2,9,54 
128,3,9,54 
128,4,9,54 
128,5,9,54 
128,6,9,54 
128,7,9,54 
128,8,9,54 
128,9,9,54 
128,10,9,54 
128,1,10,54 
128,2,10,54 
128,3,10,54 
